+====================+===================+============================================================================================================================================================================================================+
| Launch Setup Clock | Launch Hold Clock | Pin                                                                                                                                                                                                        |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_75_reg_12592_reg[18]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_39_reg_12452_reg[0]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[336]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_62_reg_12537_reg[20]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/ctrl_s_axi_U/rdata_reg[0]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_55_reg_12512_reg[31]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_24_reg_12387_reg[14]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_45_reg_12472_reg[3]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_62_reg_12537_reg[14]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_5_reg_12312_reg[13]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/mOutPtr_reg[2]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s04_nodes/s04_ar_node/inst/inst_mi_handler/gen_normal_area.inst_fifo_node_payld/gen_xpm_memory_fifo.inst_fifo/gen_wr.full_r_reg_inv/D                                            |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/fifo_wreq/raddr_reg[6]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s01_nodes/s01_ar_node/inst/inst_mi_handler/gen_normal_area.inst_fifo_node_payld/gen_xpm_memory_fifo.inst_fifo/gen_wr.afull_r_reg/D                                               |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/user_resp/mOutPtr_reg[6]/D                                                                                                                           |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/mOutPtr_reg[0]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/mOutPtr_reg[1]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/raddr_reg[1]/D                                                                                                                               |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_45_reg_12472_reg[1]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_62_reg_12537_reg[6]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_52_reg_12497_reg[14]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_reg_9701_reg[43]/D                                                                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/mul_15ns_29s_44_5_1_U954/buff1_reg[13]/D                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_72_reg_12577_reg[16]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[352]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[26]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[2]/D                                                                                                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_42_reg_12457_reg[10]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s03_entry_pipeline/s03_mmu/inst/aw_reg_stall/state_reg[m_valid_i]/D                                                                                                              |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_37_reg_12442_reg[15]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[288]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_24_reg_12387_reg[30]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s03_entry_pipeline/s03_mmu/inst/aw_reg_stall/state_reg[s_stall_d]/D                                                                                                              |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[144]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[7]/D                                                                                                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/raddr_reg[0]/D                                                                                                                               |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/fifo_burst/empty_n_reg/D                                                                                                                                |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_25_reg_12392_reg[17]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[3]/D                                                                                                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_5_reg_9711_reg[43]/D                                                                |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_2_reg_12297_reg[31]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_55_reg_12512_reg[26]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[240]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/fifo_wreq/raddr_reg[5]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[229]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[224]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/user_resp/mOutPtr_reg[7]/D                                                                                                                           |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[80]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/buff_wdata/mOutPtr_reg[6]/D                                                                                                                          |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_55_reg_12512_reg[14]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_42_reg_12457_reg[4]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem1_m_axi_U/load_unit_0/bus_wide_gen.rreq_offset/mOutPtr_reg[0]/D                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[0]/D                                                                                                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_45_reg_12472_reg[21]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/mul_12s_29s_41_5_1_U951/buff1_reg[12]/D                                                       |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/buff_wdata/mOutPtr_reg[8]/D                                                                                                                          |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_22_reg_12377_reg[15]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[337]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_reg_9701_reg[34]/D                                                                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_6_reg_12317_reg[26]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[289]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[134]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[97]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/mul_12s_29s_41_5_1_U951/buff1_reg[11]/D                                                       |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[304]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/ctrl_s_axi_U/int_task_ap_done_reg/D                                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_reg_9701_reg[35]/D                                                                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/mul_12s_29s_41_5_1_U951/buff1_reg[13]/D                                                       |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[112]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_LOOP_DS_ROW_LOOP_DS_COL_fu_1946/mac_muladd_8s_4s_32s_32_4_1_U20/dsconv_worker_mac_muladd_8s_4s_32s_32_4_1_DSP48_0_U/m_reg_reg[28]/D                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[75]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_COMPUTE_PW_S_fu_2646/mac_muladd_8s_4s_32s_32_4_1_U715/dsconv_worker_mac_muladd_8s_4s_32s_32_4_1_DSP48_0_U/m_reg_reg[11]/D                            |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/user_resp/mOutPtr_reg[4]/D                                                                                                                           |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/wreq_throttle/req_fifo/full_n_reg/D                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s01_entry_pipeline/s01_mmu/inst/ar_reg_stall/state_reg[s_stall_d]/D                                                                                                              |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_5_reg_12312_reg[21]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_46_reg_12477_reg[3]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/wreq_throttle/req_fifo/mOutPtr_reg[0]/D                                                                                                                 |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/sdiv_32s_32ns_32_36_1_U1143/dsconv_worker_sdiv_32s_32ns_32_36_1_divider_u/loop[6].remd_tmp_reg[7][29]/D                                                                         |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/store_unit_0/fifo_wreq/raddr_reg[4]/D                                                                                                                             |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/sdiv_32s_32ns_32_36_1_U1143/dsconv_worker_sdiv_32s_32ns_32_36_1_divider_u/loop[11].remd_tmp_reg[12][1]/D                                                                        |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_reg_9701_reg[33]/D                                                                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[15]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/gmem3_m_axi_U/bus_write/wreq_throttle/req_fifo/mOutPtr_reg[1]/D                                                                                                                 |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s01_entry_pipeline/s01_mmu/inst/ar_reg_stall/state_reg[m_valid_i]/D                                                                                                              |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[83]/D                                                                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_42_reg_12457_reg[29]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_27_reg_12402_reg[30]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_6_reg_12317_reg[0]/D                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s03_entry_pipeline/s03_mmu/inst/FSM_sequential_gen_endpoint.w_state_reg[0]/D                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[274]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/add_ln534_reg_9701_reg[36]/D                                                                  |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s03_entry_pipeline/s03_mmu/inst/aw_reg_stall/state_reg[s_ready_i]/D                                                                                                              |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_2_reg_12297_reg[29]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_42_reg_12457_reg[2]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/sc_main/inst/s03_entry_pipeline/s03_mmu/inst/FSM_sequential_gen_endpoint.w_state_reg[1]/D                                                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_55_reg_12512_reg[4]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[355]/D                                                                                                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_62_reg_12537_reg[22]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_62_reg_12537_reg[4]/D                                                                     |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_WRITEBACK_PW_VITIS_LOOP_533_6_VITIS_LOOP_555_7_fu_2912/tmp_55_reg_12512_reg[20]/D                                                                    |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/empty_98_reg_1733_reg[6]/D                                                                                                                                                      |
| clk_fpga_0         | clk_fpga_0        | fastvit_bd_i/worker_0/inst/grp_dsconv_worker_Pipeline_COMPUTE_PW_S_fu_2646/mac_muladd_8s_4s_12s_13_4_1_U736/dsconv_worker_mac_muladd_8s_4s_12s_13_4_1_DSP48_0_U/m_reg_reg[9]/D                             |
